"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"Dists",0.0588235294117647,0.166666666666667,0.2,0.162162162162162,0.0526315789473684,0.133333333333333,0.0689655172413793,0.0689655172413793,0,0.00952380952380952,0.0108695652173913,0.09375,0.0333333333333333,0.0384615384615385,0.0181818181818182,0.0256410256410256,0.0449438202247191,0.0392156862745098,0,0.166666666666667,0.0416666666666667,0.0416666666666667,0.05,0.0416666666666667,0.0344827586206897,0,0,0,0.05,0,0,0,0,0,0.075,0,1,0.303030303030303,0.111111111111111,0,0,0,0,0,0.0285714285714286,0.0238095238095238,0.0238095238095238,0.133333333333333,0,0,0,0.0169491525423729,0.00952380952380952,0.0150375939849624,0.00490196078431373,0.00805523590333717,0.00879120879120879,0.00164203612479475,0.00490196078431373,0.00273972602739726,0.00826446280991736,0.00208768267223382,0.00208768267223382,0.00208768267223382,0.00208550573514077,0.00263157894736842,0,0,0,0,0,0.0125,0.0169491525423729,0.0344827586206897,0.0869565217391304,0.111111111111111,0.136363636363636,0.105263157894737,0.05,0,0,0.0526315789473684,0.0285714285714286,0,0.0294117647058824,0.0333333333333333,0.0413793103448276,0.0392156862745098,0.0568181818181818,0.051948051948052,0.0125,0.0384615384615385,0.194444444444444,0.0909090909090909,0.315789473684211,0.24390243902439,0.120481927710843,0.0606060606060606,0.0301507537688442,0.0179640718562874,0.05,0,0.0512820512820513,0.0465116279069767,0.0238095238095238,0.05
"Dists",0.0333333333333333,0.0967741935483871,0.13953488372093,0.12,0.0428571428571429,0.103448275862069,0.06,0.06,0,0.00847457627118644,0,0.0779220779220779,0.029126213592233,0.032967032967033,0.0168539325842697,0.0230769230769231,0.029126213592233,0.0258620689655172,0,0.0967741935483871,0.0555555555555556,0.027027027027027,0.0303030303030303,0.027027027027027,0.0238095238095238,0,0,0,0.0625,0.0303030303030303,0.0967741935483871,0.1875,0.0857142857142857,0.0303030303030303,0.166666666666667,0,0.303030303030303,1,0.075,0,0,0,0,0,0.0208333333333333,0.0181818181818182,0.0181818181818182,0.103448275862069,0,0,0,0,0,0.0571428571428571,0.0480769230769231,0.0136830102622577,0.0163755458515284,0.00160771704180064,0.00460829493087558,0.00264550264550265,0.00797872340425532,0.00203252032520325,0.00203252032520325,0.00203252032520325,0.00205761316872428,0.002601908065915,0,0,0,0,0,0.010752688172043,0.0138888888888889,0.0238095238095238,0.0555555555555556,0.075,0.0857142857142857,0.0625,0.0303030303030303,0,0,0.0428571428571429,0.0208333333333333,0,0.0246913580246914,0.029126213592233,0.0933333333333333,0.0720720720720721,0.139784946236559,0.119047619047619,0.010752688172043,0.032967032967033,0.0566037735849057,0.0652173913043478,0.1875,0.103448275862069,0.06,0.0506329113924051,0.0283018867924528,0.0172910662824208,0.0303030303030303,0,0.0283018867924528,0.0422535211267606,0.0181818181818182,0.0303030303030303
"Dists",0,0.166666666666667,0.0285714285714286,0.075,0.0169491525423729,0.0625,0.0333333333333333,0.0108695652173913,0,0,0,0.0144927536231884,0.021978021978022,0.0253164556962025,0.00598802395209581,0.00840336134453781,0.0108695652173913,0.00952380952380952,0,0.05,0.0416666666666667,0,0,0,0,0,0,0,0.166666666666667,0.05,0,0,0,0,0.0238095238095238,0,0.111111111111111,0.075,1,0,0,0,0.0416666666666667,0.0344827586206897,0.0285714285714286,0,0.0487804878048781,0.0625,0,0,0,0,0,0.0150375939849624,0.00985221674876847,0.00574052812858783,0.00547645125958379,0.00494233937397035,0.0148514851485149,0.00826446280991736,0.00826446280991736,0.00628930817610063,0.00628930817610063,0.00628930817610063,0.00417972831765935,0.00439367311072056,0,0,0,0,0,0,0,0,0,0.0344827586206897,0.0869565217391304,0.05,0,0.0588235294117647,0,0.0169491525423729,0,0,0,0.0108695652173913,0.0202702702702703,0.0192307692307692,0.021978021978022,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.075,0.0285714285714286,0.0416666666666667,0.0625,0.0333333333333333,0.0769230769230769,0.00490196078431373,0.00591715976331361,0.05,0,0.0148514851485149,0.0227272727272727,0,0
"Dists",0,0,0,0,0,0,0.021978021978022,0,0.075,0.029126213592233,0.0163934426229508,0.0144927536231884,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,1,0.2,0,0,0,0.0285714285714286,0.0238095238095238,0,0,0,0,0,0,0,0,0,0.0022883295194508,0.00218340611353712,0.00164203612479475,0.00490196078431373,0,0,0,0,0,0,0,0.00374531835205993,0.0113207547169811,0,0.0125,0.0125,0.0125,0.0169491525423729,0.0344827586206897,0.0416666666666667,0.0344827586206897,0.0416666666666667,0.05,0.05,0.0588235294117647,0,0,0,0,0.0144927536231884,0,0,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
"Dists",0,0,0,0,0.0112359550561798,0.0125,0.00819672131147541,0,0.028169014084507,0.0149253731343284,0.00934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0138888888888889,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443458980044346,0.00423728813559322,0.00156494522691706,0.00427350427350427,0.00253164556962025,0.00253164556962025,0.00196463654223969,0.00196463654223969,0.00196463654223969,0.00101010101010101,0.000853242320819113,0.00336700336700337,0.0136054421768707,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0112359550561798,0.0169491525423729,0.0185185185185185,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101010101010101,0,0,0,0,0,0,0.0138888888888889,0
"Dists",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0,0,0.027027027027027,0,0,0.0114942528735632,0.0352941176470588,0.0857142857142857,0.0520833333333333,0.0284090909090909,0.0833333333333333,0.128205128205128,0.151515151515152,0.0382165605095541,0.055045871559633,0.0731707317073171,0.0631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,1,0.470588235294118,0.291666666666667,0.1875,0.1875,0.15,0.24,0.1875,0.122448979591837,0.122448979591837,0.0631578947368421,0.0483870967741935,0.0309278350515464,0.0069364161849711,0.00661521499448732,0.0151006711409396,0.0471204188481675,0.00557103064066852,0.00837988826815642,0.00422832980972516,0.00422832980972516,0.00422832980972516,0.00420168067226891,0.00352733686067019,0.00766283524904215,0.00766283524904215,0,0.0133333333333333,0.0133333333333333,0,0,0.0416666666666667,0,0.0416666666666667,0.176470588235294,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0.0352941176470588,0.028169014084507,0.0631578947368421,0.0602409638554217,0.0555555555555556,0.0410958904109589,0.0410958904109589,0.0857142857142857,0.0333333333333333,0,0,0,0.015625,0.0204081632653061,0.0307692307692308,0,0,0.0050251256281407,0.0483870967741935,0,0.0666666666666667
"Dists",0,0,0,0.0238095238095238,0,0,0.0108695652173913,0.021978021978022,0.0487804878048781,0.06,0.0333333333333333,0.09375,0.120481927710843,0.140845070422535,0.037037037037037,0.0526315789473684,0.0689655172413793,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0.470588235294118,1,0.333333333333333,0.162162162162162,0.162162162162162,0.133333333333333,0.2,0.162162162162162,0.111111111111111,0.111111111111111,0.06,0.0465116279069767,0.0301507537688442,0.00689655172413793,0.00657894736842105,0.0183639398998331,0.0459183673469388,0.00826446280991736,0.0138504155124654,0.00628930817610063,0.00628930817610063,0.00628930817610063,0.00523012552301255,0.00439367311072056,0.0075187969924812,0.0151515151515152,0,0.0125,0.0125,0,0,0.0344827586206897,0,0.0344827586206897,0.136363636363636,0.05,0.05,0,0,0,0,0,0,0.0333333333333333,0.0342465753424658,0.06,0.0689655172413793,0.0657894736842105,0.0384615384615385,0.0384615384615385,0.075,0.0285714285714286,0,0.02,0.021978021978022,0.0144927536231884,0.025,0.0461538461538462,0,0,0.00490196078431373,0.0465116279069767,0.0238095238095238,0.05
"Dists",0,0,0.05,0.0652173913043478,0,0.0363636363636364,0.0645161290322581,0.0645161290322581,0.0652173913043478,0.154639175257732,0.0666666666666667,0.245901639344262,0.137931034482759,0.175675675675676,0.0609756097560976,0.115044247787611,0.0760869565217391,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425531914893617,0,0.0285714285714286,0.0208333333333333,0.0285714285714286,0.0285714285714286,0,0,0.291666666666667,0.333333333333333,1,0.4,0.13953488372093,0.1875,0.166666666666667,0.13953488372093,0.1,0.1,0.0566037735849057,0.0681818181818182,0.0292682926829268,0.0149597238204833,0.0142700329308452,0.0301003344481605,0.0876288659793814,0.021978021978022,0.0333333333333333,0.0146137787056367,0.0146137787056367,0.0146137787056367,0.0115062761506276,0.00877963125548727,0.0418250950570342,0.0458015267175573,0,0.10126582278481,0.10126582278481,0.115384615384615,0.178571428571429,0.161290322580645,0.0689655172413793,0.125,0.192307692307692,0.125,0.227272727272727,0.0434782608695652,0,0,0,0,0,0.0531914893617021,0.0466666666666667,0.0769230769230769,0.137931034482759,0.0875,0.0357142857142857,0.0609756097560976,0.113636363636364,0.05,0.0333333333333333,0.0555555555555556,0.0421052631578947,0.0555555555555556,0.055,0.0516717325227964,0,0,0.0193236714975845,0.0763358778625954,0.0652173913043478,0.125
"Dists",0,0,0.0425531914893617,0.0980392156862745,0,0.0491803278688525,0.0707070707070707,0.0707070707070707,0.142857142857143,0.214285714285714,0.124293785310734,0.257575757575758,0.218390804597701,0.236842105263158,0.138364779874214,0.220183486238532,0.218390804597701,0.178217821782178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0,0.0238095238095238,0.0181818181818182,0,0.0238095238095238,0,0,0.1875,0.162162162162162,0.4,1,0.365853658536585,0.306122448979592,0.256410256410256,0.365853658536585,0.258620689655172,0.258620689655172,0.144230769230769,0.15625,0.0738916256157636,0.0289351851851852,0.0264608599779493,0.0418060200668896,0.117948717948718,0.0160857908847185,0.02710027100271,0.0102459016393443,0.0102459016393443,0.0102459016393443,0.00723888314374354,0.00696864111498258,0.0330882352941176,0.0407407407407407,0,0.0561797752808989,0.0561797752808989,0.175,0.17741935483871,0.194444444444444,0.0555555555555556,0.131578947368421,0.1875,0.0967741935483871,0.172413793103448,0.0333333333333333,0,0,0,0,0,0.06,0.0649350649350649,0.202020202020202,0.218390804597701,0.119047619047619,0.032967032967033,0.0681818181818182,0.12,0.0652173913043478,0.027027027027027,0.0491803278688525,0.0392156862745098,0.0375,0.0738916256157636,0.0568862275449102,0,0,0.0380952380952381,0.147286821705426,0.0980392156862745,0.0967741935483871
"Dists",0,0,0,0.0181818181818182,0,0,0.00952380952380952,0.029126213592233,0.0566037735849057,0.101851851851852,0.0641711229946524,0.121621621621622,0.152173913043478,0.146341463414634,0.0838323353293413,0.117647058823529,0.164835164835165,0.144230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0.0238095238095238,0.0181818181818182,0.0487804878048781,0,0,0,0.1875,0.162162162162162,0.13953488372093,0.365853658536585,1,0.185185185185185,0.256410256410256,0.365853658536585,0.258620689655172,0.258620689655172,0.144230769230769,0.165354330708661,0.106598984771574,0.0230149597238205,0.021953896816685,0.0348837209302326,0.106598984771574,0,0.00264550264550265,0,0,0,0,0,0,0.00357142857142857,0,0,0,0.010752688172043,0.0138888888888889,0.0238095238095238,0.027027027027027,0.075,0.1875,0.0967741935483871,0.0303030303030303,0.0333333333333333,0,0,0,0,0,0.029126213592233,0.0580645161290323,0.178217821782178,0.139784946236559,0.132530120481928,0.032967032967033,0.032967032967033,0.0566037735849057,0.0208333333333333,0,0.0158730158730159,0.0192307692307692,0,0.0430622009569378,0.0382352941176471,0,0,0.033175355450237,0.0802919708029197,0.0566037735849057,0.0967741935483871
"Dists",0.0263157894736842,0.0769230769230769,0.117647058823529,0.185185185185185,0.0384615384615385,0.142857142857143,0.128712871287129,0.14,0.0847457627118644,0.104347826086957,0.0615384615384615,0.28169014084507,0.2,0.214285714285714,0.111764705882353,0.165289256198347,0.175257731958763,0.154545454545455,0,0.0769230769230769,0.0222222222222222,0.0222222222222222,0.024390243902439,0.0222222222222222,0.02,0,0,0,0.024390243902439,0,0,0,0,0,0.0158730158730159,0,0.133333333333333,0.103448275862069,0.0625,0,0,0,0.15,0.133333333333333,0.1875,0.306122448979592,0.185185185185185,1,0.357142857142857,0.306122448979592,0.227272727272727,0.227272727272727,0.123893805309735,0.106382978723404,0.0462962962962963,0.0310344827586207,0.0296052631578947,0.0226904376012966,0.0660377358490566,0.0211081794195251,0.032,0.0162271805273834,0.0162271805273834,0.0162271805273834,0.0092497430626927,0.0121739130434783,0.0104895104895105,0.0176056338028169,0,0.0303030303030303,0.0303030303030303,0.0515463917525773,0.0657894736842105,0.0625,0.0222222222222222,0.0625,0.121951219512195,0.05,0.05,0,0,0.0384615384615385,0.0178571428571429,0,0.0224719101123595,0.0961538461538462,0.124183006535948,0.175925925925926,0.1875,0.172413793103448,0.172413793103448,0.24390243902439,0.230769230769231,0.163265306122449,0.179487179487179,0.241379310344828,0.175257731958763,0.0833333333333333,0.0865384615384615,0.0617647058823529,0.024390243902439,0,0.102439024390244,0.181818181818182,0.0491803278688525,0.05
"Dists",0,0,0,0.0208333333333333,0,0,0.0102040816326531,0.0645161290322581,0.113636363636364,0.0769230769230769,0.0434782608695652,0.117647058823529,0.112359550561798,0.115384615384615,0.0609756097560976,0.0862068965517241,0.112359550561798,0.0980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.2,0.166666666666667,0.256410256410256,0.256410256410256,0.357142857142857,1,0.689655172413793,0.434782608695652,0.375,0.191489361702128,0.0763358778625954,0.0497512437810945,0.0114678899082569,0.0109409190371991,0.0165016501650165,0.0497512437810945,0,0.00269541778975741,0,0,0,0,0.000871080139372822,0,0.00366300366300366,0,0,0,0,0.0153846153846154,0.0285714285714286,0,0.0285714285714286,0.107142857142857,0.0384615384615385,0.0384615384615385,0,0,0,0,0,0,0.03125,0.0397350993377483,0.0980392156862745,0.0879120879120879,0.0740740740740741,0.12987012987013,0.12987012987013,0.0652173913043478,0.0769230769230769,0.0333333333333333,0.0555555555555556,0.0421052631578947,0,0.0292682926829268,0.0267062314540059,0,0,0.0193236714975845,0.0681818181818182,0.0208333333333333,0.0384615384615385
"Dists",0,0,0,0.0181818181818182,0,0,0.00952380952380952,0.06,0.0980392156862745,0.101851851851852,0.0641711229946524,0.121621621621622,0.152173913043478,0.146341463414634,0.0838323353293413,0.117647058823529,0.164835164835165,0.144230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.162162162162162,0.13953488372093,0.365853658536585,0.365853658536585,0.306122448979592,0.689655172413793,1,0.58695652173913,0.520833333333333,0.265957446808511,0.112781954887218,0.0738916256157636,0.017162471395881,0.0163755458515284,0.0246710526315789,0.0738916256157636,0,0.00264550264550265,0,0,0,0,0.000865800865800866,0,0.00357142857142857,0,0,0,0.010752688172043,0.0138888888888889,0.0238095238095238,0,0.0238095238095238,0.0857142857142857,0.0303030303030303,0.0303030303030303,0,0,0,0,0,0,0.029126213592233,0.0379746835443038,0.144230769230769,0.104166666666667,0.0681818181818182,0.132530120481928,0.132530120481928,0.0566037735849057,0.0652173913043478,0.027027027027027,0.0491803278688525,0.0392156862745098,0,0.0430622009569378,0.0382352941176471,0,0,0.0283018867924528,0.0802919708029197,0.0181818181818182,0.0303030303030303
"Dists",0,0,0,0.0138888888888889,0,0,0.00819672131147541,0.0512820512820513,0.0735294117647059,0.12396694214876,0.102040816326531,0.111111111111111,0.194174757281553,0.144329896907216,0.131428571428571,0.181102362204724,0.205882352941176,0.225225225225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122448979591837,0.111111111111111,0.1,0.258620689655172,0.258620689655172,0.227272727272727,0.434782608695652,0.58695652173913,1,0.666666666666667,0.446808510638298,0.204379562043796,0.135265700483092,0.0307167235494881,0.0270855904658722,0.0457516339869281,0.113744075829384,0.00253164556962025,0.0050761421319797,0.00196463654223969,0.00196463654223969,0.00196463654223969,0.00303643724696356,0.00428082191780822,0,0.00675675675675676,0,0,0,0.00909090909090909,0.0112359550561798,0.0169491525423729,0,0.0169491525423729,0.0576923076923077,0.02,0.02,0,0,0,0,0,0,0.025,0.0342857142857143,0.225225225225225,0.0884955752212389,0.0571428571428571,0.099009900990099,0.099009900990099,0.0428571428571429,0.0476190476190476,0.0185185185185185,0.0384615384615385,0.0512820512820513,0,0.0633484162895928,0.0632183908045977,0,0,0.0398230088495575,0.0927152317880795,0.0138888888888889,0.02
"Dists",0,0,0,0.0138888888888889,0,0,0.00819672131147541,0.0423728813559322,0.0735294117647059,0.0967741935483871,0.107692307692308,0.0989010989010989,0.149532710280374,0.121212121212121,0.1,0.136363636363636,0.255102040816327,0.247706422018349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0.122448979591837,0.111111111111111,0.1,0.258620689655172,0.258620689655172,0.227272727272727,0.375,0.520833333333333,0.666666666666667,1,0.446808510638298,0.145833333333333,0.0981308411214953,0.0295454545454545,0.0281995661605206,0.0339256865912763,0.0981308411214953,0.00253164556962025,0.0050761421319797,0.00196463654223969,0.00196463654223969,0.00196463654223969,0.00303643724696356,0.00428082191780822,0,0.00675675675675676,0,0,0,0.00909090909090909,0.0112359550561798,0.0169491525423729,0,0.0169491525423729,0.0576923076923077,0.02,0.02,0,0,0,0,0,0,0.025,0.0342857142857143,0.162393162393162,0.0884955752212389,0.0571428571428571,0.0776699029126214,0.0776699029126214,0.0895522388059701,0.0476190476190476,0.0185185185185185,0.0657894736842105,0.0982142857142857,0,0.0491071428571429,0.0511363636363636,0,0,0.0730593607305936,0.0784313725490196,0.0138888888888889,0.02
"Dists",0,0,0,0.00847457627118644,0,0,0.00595238095238095,0.0242424242424242,0.043859649122807,0.103030303030303,0.164444444444444,0.0735294117647059,0.134228187919463,0.0979020979020979,0.104072398190045,0.132947976878613,0.198581560283688,0.246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952380952380952,0,0,0,0,0,0.0631578947368421,0.06,0.0566037735849057,0.144230769230769,0.144230769230769,0.123893805309735,0.191489361702128,0.265957446808511,0.446808510638298,0.446808510638298,1,0.248520710059172,0.190677966101695,0.0601336302895323,0.0540827147401909,0.0702028081123245,0.110671936758893,0.00226757369614512,0.00683371298405467,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.00290135396518375,0.00411861614497529,0.00291545189504373,0.00879765395894428,0,0,0,0.00641025641025641,0.00740740740740741,0.00952380952380952,0,0.00952380952380952,0.0306122448979592,0.0104166666666667,0.0104166666666667,0,0,0,0,0,0,0.0180722891566265,0.0271493212669683,0.166666666666667,0.0628930817610063,0.0397350993377483,0.0536912751677852,0.0536912751677852,0.0530973451327434,0.0275229357798165,0.01,0.032520325203252,0.0628930817610063,0,0.056390977443609,0.0833333333333333,0,0,0.060377358490566,0.0710659898477157,0.00847457627118644,0.0104166666666667
"Dists",0,0.008,0.00714285714285714,0.0206896551724138,0,0.012987012987013,0.0206185567010309,0.0259067357512953,0.0277777777777778,0.134408602150538,0.13671875,0.0802469135802469,0.151162790697674,0.11377245508982,0.132780082987552,0.178010471204188,0.151162790697674,0.192090395480226,0,0,0.0236220472440945,0,0,0,0,0,0,0,0.008,0.008,0.008,0.0483870967741935,0.0236220472440945,0.024390243902439,0.049645390070922,0,0.0150375939849624,0.0571428571428571,0.0150375939849624,0,0,0,0.0483870967741935,0.0465116279069767,0.0681818181818182,0.15625,0.165354330708661,0.106382978723404,0.0763358778625954,0.112781954887218,0.204379562043796,0.145833333333333,0.248520710059172,1,0.490384615384615,0.113507377979569,0.103559870550162,0.118935837245696,0.174242424242424,0.00641025641025641,0.0150862068965517,0.00688468158347676,0.00688468158347676,0.00688468158347676,0.00566037735849057,0.00807754442649435,0.0191256830601093,0.0275482093663912,0,0.0163934426229508,0.0163934426229508,0.0333333333333333,0.03125,0.0227272727272727,0.0236220472440945,0.0465116279069767,0.0655737704918033,0.0327868852459016,0.0161290322580645,0.0165289256198347,0,0,0,0,0,0.03125,0.0987124463519313,0.278787878787879,0.178571428571429,0.169811320754717,0.0163934426229508,0.0333333333333333,0.034965034965035,0.0217391304347826,0.00775193798449612,0.0196078431372549,0.03125,0.0115606936416185,0.0652920962199313,0.109725685785536,0,0,0.0437710437710438,0.085972850678733,0.0206896551724138,0.0161290322580645
"Dists",0,0,0,0.00460829493087558,0,0,0.00374531835205993,0.0113207547169811,0.013953488372093,0.0807692307692308,0.103975535168196,0.0425531914893617,0.0850202429149798,0.0622406639004149,0.0888888888888889,0.104868913857678,0.0850202429149798,0.110671936758893,0,0,0.0050251256281407,0,0,0,0,0,0,0,0.00512820512820513,0.00512820512820513,0.0155440414507772,0.0309278350515464,0.0152284263959391,0.00512820512820513,0.0186915887850467,0,0.00490196078431373,0.0480769230769231,0.00985221674876847,0,0,0,0.0309278350515464,0.0301507537688442,0.0292682926829268,0.0738916256157636,0.106598984771574,0.0462962962962963,0.0497512437810945,0.0738916256157636,0.135265700483092,0.0981308411214953,0.190677966101695,0.490384615384615,1,0.152412280701754,0.13735691987513,0.116642958748222,0.104651162790698,0,0.00185185185185185,0,0,0,0.000881057268722467,0.00228136882129278,0.00226244343891403,0.00681818181818182,0,0,0,0.00392156862745098,0.00427350427350427,0.00490196078431373,0.0050251256281407,0.0148514851485149,0.0309278350515464,0.0155440414507772,0.00512820512820513,0.00520833333333333,0,0,0,0,0,0.0113207547169811,0.065359477124183,0.16597510373444,0.107438016528926,0.103448275862069,0.0118577075098814,0.0118577075098814,0.013953488372093,0.00476190476190476,0,0.00444444444444444,0.0113207547169811,0,0.0410958904109589,0.0957446808510638,0,0,0.0160427807486631,0.0508474576271186,0.00460829493087558,0.00512820512820513
"Dists",0.00115874855156431,0.0023121387283237,0.0091533180778032,0.017162471395881,0.0100334448160535,0.0158550396375991,0.0273522975929978,0.0228758169934641,0.00793650793650794,0.0484581497797357,0.0705394190871369,0.0385487528344671,0.0586245772266065,0.0427446569178853,0.0741525423728814,0.0674033149171271,0.0756013745704467,0.0867579908675799,0,0.00347222222222222,0.00230149597238205,0.00230149597238205,0.0023121387283237,0.0069364161849711,0.0022883295194508,0,0,0,0.0023121387283237,0.00115473441108545,0.00115473441108545,0.00345622119815668,0.00345622119815668,0.00347222222222222,0.0206659012629162,0,0.00805523590333717,0.0136830102622577,0.00574052812858783,0.0022883295194508,0.00443458980044346,0,0.0069364161849711,0.00689655172413793,0.0149597238204833,0.0289351851851852,0.0230149597238205,0.0310344827586207,0.0114678899082569,0.017162471395881,0.0307167235494881,0.0295454545454545,0.0601336302895323,0.113507377979569,0.152412280701754,1,0.876595744680851,0.24764353041988,0.137445887445887,0.0421324161650903,0.0557491289198606,0.0498812351543943,0.0449172576832151,0.0416339355852317,0.0548744892002335,0.0687802256851155,0.0900195694716243,0.102970297029703,0.0288568257491676,0.038073908174692,0.038073908174692,0.04627539503386,0.0330672748004561,0.0103806228373702,0.00810185185185185,0.0127167630057803,0.00810185185185185,0.00463499420625724,0.00347222222222222,0,0,0.00221238938053097,0,0,0.0077007700770077,0.0228758169934641,0.064034151547492,0.0967741935483871,0.0830449826989619,0.0704387990762125,0.0153340635268346,0.0220507166482911,0.0230149597238205,0.0173010380622837,0.00577367205542725,0.018161180476731,0.033003300330033,0.0189098998887653,0.0520520520520521,0.0920810313075506,0.00115473441108545,0,0.0812757201646091,0.0548387096774194,0.0148401826484018,0.0023121387283237
"Dists",0.00110497237569061,0.00220507166482911,0.0120481927710843,0.0152671755725191,0.0149892933618844,0.0184381778741865,0.0283018867924528,0.021875,0.00757575757575758,0.047418335089568,0.0686567164179104,0.0367965367965368,0.0548387096774194,0.0396995708154506,0.0645161290322581,0.0621707060063224,0.0709606986899563,0.0792616720955483,0,0.0033112582781457,0.0021953896816685,0.0021953896816685,0.00220507166482911,0.00661521499448732,0.00218340611353712,0,0,0,0.00220507166482911,0.00110132158590308,0.00110132158590308,0.0032967032967033,0.0032967032967033,0.0033112582781457,0.0230769230769231,0,0.00879120879120879,0.0163755458515284,0.00547645125958379,0.00218340611353712,0.00423728813559322,0,0.00661521499448732,0.00657894736842105,0.0142700329308452,0.0264608599779493,0.021953896816685,0.0296052631578947,0.0109409190371991,0.0163755458515284,0.0270855904658722,0.0281995661605206,0.0540827147401909,0.103559870550162,0.13735691987513,0.876595744680851,1,0.245220282626766,0.136174636174636,0.045,0.0582278481012658,0.0531177829099307,0.0474732006125574,0.0442748091603053,0.0595988538681948,0.074034902168165,0.0895381715362865,0.102001906577693,0.0308510638297872,0.0385852090032154,0.0385852090032154,0.0453074433656958,0.0315560391730141,0.0099009900990099,0.00772626931567329,0.0143646408839779,0.00883977900552486,0.00441988950276243,0.0033112582781457,0,0,0.00211416490486258,0,0,0.00736067297581493,0.0208116545265349,0.0602040816326531,0.0887185104052574,0.0803964757709251,0.066006600660066,0.0146596858638743,0.0210748155953635,0.021953896816685,0.0153846153846154,0.00550660792951542,0.0173347778981582,0.0315457413249211,0.0169851380042463,0.0529865125240848,0.0896184560780834,0.00110132158590308,0,0.0779092702169625,0.0513874614594039,0.0130576713819369,0.00220507166482911
